,id_chord,id_spotify_track,id_track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,name,popularity,album_name,release_date,mood
129,459404,0EKBV6GybPtALXUgWqWrym,4068,0.544,0.5,11,-8.253,1,0.026,0.0325,3.78e-06,0.109,0.177,93.621,238493,4,the story,64.0,The Story,2007-04-03,3
130,44309,0elH6ukMGLyCHJavHutEza,1019,0.66,0.567,4,-6.318,0,0.0289,0.00428,0.0137,0.11,0.182,107.754,332627,4,creep,57.0,Core,1992-09-29,3
131,742402,0elmUoU7eMPwZX1Mw1MnQo,5396,0.622,0.24,5,-14.067,0,0.0363,0.798,0.0,0.142,0.587,132.234,202160,4,the way you look tonight,64.0,"Days Of Wine And Roses, Moon River And Other Academy Award Winners",1964,5
132,161889,0ElmwRAsaxaUZXnMbaSllH,2683,0.542,0.559,1,-5.313,1,0.0258,0.197,0.0,0.0989,0.295,129.898,186867,4,all about you,59.0,Wonderland,2005-01-01,3
133,17443,0ESIjVxnDnCDaTPo6sStHm,608,0.727,0.338,5,-13.887,1,0.0454,0.79,0.0,0.105,0.646,122.421,133507,4,till there was you,61.0,With The Beatles (Remastered),1963-11-22,6
134,1762333,0eZBeB2xFIS65jQHerispi,9508,0.322,0.28,6,-9.367,0,0.0281,0.468,1.1e-06,0.102,0.175,85.794,248467,4,the sound of silence,69.0,Immortalized (Deluxe Edition),2015-08-15,2
135,1130715,0f1svjHSiaCJif6noKKVHa,7401,0.421,0.476,0,-7.692,1,0.0298,0.268,0.0,0.0816,0.3,169.784,228840,4,wanted,55.0,Hunter Hayes (Encore),2011,2
136,430595,0F2S1QlnMaOfmNHIgmES3k,8020,0.729,0.748,0,-6.67,1,0.0245,0.307,1.29e-06,0.0962,0.928,99.981,205853,4,stay stay stay,48.0,Red (Deluxe Edition),2012-10-22,10
137,440265,0fANuI8483AKyup2bVWZOm,3978,0.343,0.182,9,-13.756,1,0.0313,0.36,0.0,0.349,0.0755,116.016,343400,4,kahit kailan,49.0,South Border,1996-07-11,1
138,730091,0faXHILILebCGnJBPU6KJJ,5321,0.392,0.964,10,-4.441,0,0.0644,7.13e-05,0.0387,0.106,0.269,167.024,200547,4,the diary of jane,73.0,Phobia (Clean Version),2006-01-01,4
139,2255789,0FBQ4NrrHUbR9kus7rzrOj,10435,0.717,0.64,2,-8.726,1,0.025,0.565,0.00139,0.127,0.485,105.021,260537,4,dil diyan gallan,57.0,YRF Top 10 - Falling in Love,2021-02-13,6
140,1480593,0FDzzruyVECATHXKHFs9eJ,8877,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,267867,4,a sky full of stars,80.0,Ghost Stories,2014-05-19,3
141,45224,0FLBNqc5oAiTt4J2e3fe3y,1052,0.432,0.936,3,-4.537,0,0.0562,0.00691,0.0,0.14,0.499,157.469,303920,4,blurry,64.0,Come Clean,2001-08-28,7
142,152504,0Fnb2pfBfu0ka33d6Yki17,2608,0.581,0.41,1,-12.617,0,0.0303,0.475,2.04e-05,0.0746,0.697,129.175,151093,4,all along the watchtower,54.0,John Wesley Harding,1967-12-27,9
143,1781092,0fPwregqch9wLJj4yQH6Bk,9631,0.315,0.452,2,-8.387,1,0.0326,0.0315,0.0,0.686,0.112,138.909,499507,4,here as in heaven,57.0,Here As In Heaven,2016-02-05,2
144,1076668,0fxpHpK3aw2nFWII6yveDD,7323,0.431,0.485,7,-8.085,1,0.0274,0.452,0.0,0.544,0.367,145.22,342493,4,10000 reasons bless the lord,64.0,"10,000 Reasons (Live)",2011-01-01,6
145,1731876,0fYVliAYKHuPmECRs1pbRf,9298,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,195200,4,renegades,75.0,VHS,2015-06-30,7
146,566461,0fzCtVM9D5UEwiLqcY8Ouq,4469,0.438,0.827,8,-6.531,1,0.0328,0.0512,0.000402,0.319,0.645,143.377,322080,4,hard sun,64.0,Into The Wild (Music For The Motion Picture),2007-09-18,7
147,1237842,0gchQwxmBWj5no8NJ8b2yH,8303,0.4,0.959,2,-3.258,0,0.103,0.000187,4.21e-06,0.231,0.339,149.062,230093,4,sleepwalking,67.0,Sempiternal (Expanded Edition),2013-04-01,7
148,882693,0gcjc7Vt5xtcfmJgf6g2IO,272,0.461,0.448,7,-10.665,1,0.0246,0.161,1.18e-06,0.0811,0.418,173.86,256827,4,when you say nothing at all,72.0,Ronan,2000-01-01,6
149,2575206,0gDRtumoR9ZrvAlnniToMz,10782,0.445,0.355,4,-7.351,1,0.0289,0.887,0.00179,0.322,0.366,135.525,269877,4,ikaw at ako,63.0,Ikaw At Ako,2019-01-14,6
150,612578,0gEyKnHvgkrkBM6fbeHdwK,4718,0.439,0.434,7,-14.918,1,0.0265,0.0783,4.87e-05,0.14,0.204,94.845,274707,4,linger,74.0,"Everybody Else Is Doing It, So Why Can't We?",1993-03-01,2
151,67846,0GGfPhGuWC2JGc7hlvjLXa,1490,0.331,0.749,6,-12.076,1,0.0674,0.0638,4.89e-05,0.108,0.291,147.92,263000,4,alapaap,56.0,Circus,1994-11-01,3
152,427215,0GgN4MhR5GKn5IcKN0e0rG,3846,0.457,0.515,4,-4.31,1,0.0261,0.358,0.0,0.278,0.222,74.984,142973,4,cancer,66.0,The Black Parade,2006-10-23,3
153,558564,0GGxVTb0UwDwdaKNjBdCn3,4451,0.588,0.656,3,-6.373,1,0.0224,0.378,0.00227,0.042,0.746,79.701,212933,4,woman,69.0,Double Fantasy Stripped Down,1980-11-17,10
154,2423037,0GHwNr0lqf8jpc9wesmnHo,10658,0.499,0.381,7,-7.855,1,0.0373,0.586,0.0,0.086,0.57,157.332,279259,4,ex,56.0,Ex,2018-04-13,6
155,1050061,0gI1wucmc2djSV3e25LqCd,7149,0.614,0.354,11,-5.187,1,0.0322,0.903,0.0,0.289,0.374,115.927,298227,4,blessings,53.0,Blessings,2011-04-12,6
156,79827,0gImXXLxJxmGBUhFXc6J5D,1736,0.613,0.665,7,-8.478,1,0.0299,0.422,0.00656,0.105,0.493,125.814,178440,4,wag mo na sana,56.0,Gulong Itlog Gulong,1999,6
157,1087236,0GjEhVFGZW8afUYGChu3Rr,1157,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,230400,4,dancing queen,81.0,Arrival,1976,11
158,818619,0gJvqi9QyASOCtJu99tytc,2665,0.587,0.583,5,-5.284,0,0.0313,0.248,0.0,0.124,0.15,139.92,219493,4,because of you,71.0,Breakaway,2004,3
159,1830045,0gmbgwZ8iqyMPmXefof8Yf,827,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,223840,4,how you remind me,78.0,Silver Side Up,2001-09-11,7
160,1195964,0GNI8K3VATWBABQFAzBAYe,8075,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.893,240707,4,stay,76.0,Unapologetic (Deluxe),2012-12-11,2
161,1115506,0GO8y8jQk1PkHzS31d699N,7596,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,218013,4,tongue tied,79.0,Never Trust a Happy Song,2011-09-02,7
162,843137,0GONea6G2XdnHWjNZd6zt3,650,0.508,0.834,2,-6.205,1,0.0386,0.0183,0.0,0.0732,0.774,139.131,216053,4,summer of 69,80.0,Reckless (30th Anniversary / Deluxe Edition),1984-11-05,11
163,3911342,0gplL1WMoJ6iYaPgMCL0gX,11215,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,224695,4,easy on me,87.0,Easy On Me,2021-10-14,2
164,363645,0GRvnYqlnh7ttq9NS6s3Ta,3579,0.575,0.788,2,-3.66,1,0.0228,0.178,4.72e-05,0.11,0.436,91.853,301627,4,desecration smile,59.0,Stadium Arcadium,2006-05-09,7
165,186981,0GwVNKyG6DSL8gc72S4HGo,2908,0.372,0.501,7,-5.275,1,0.0278,0.579,3.8e-06,0.233,0.121,141.562,316388,4,i give you my heart,47.0,Christian Music's Best - Worship,2010-01-01,3
166,131551,0gZp88SA5OcujHLDGkxtI3,2356,0.477,0.907,1,-4.814,0,0.0899,8e-05,7.82e-05,0.149,0.304,81.291,257400,4,only one,64.0,Ocean Avenue,2003-01-01,4
167,816,0gzqZ9d1jIKo9psEIthwXe,59,0.536,0.928,11,-6.492,0,0.0589,0.0154,0.00134,0.2,0.389,136.258,248400,4,beautiful day,73.0,All That You Can't Leave Behind,2000-01-01,7
168,523681,0gZXockVcE7rEhSf4mcGLO,4316,0.553,0.506,4,-13.271,0,0.046,0.144,3.78e-06,0.438,0.51,143.278,226213,4,guitar man,63.0,Guitar Man,1972,6
169,902159,0HEmnAUT8PHznIAAmVXqFJ,4130,0.887,0.48,11,-11.994,1,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,193200,4,faith,73.0,Faith,1987-10-30,6
170,1469399,0hgTam3g59R5deIKQKNjsH,8800,0.538,0.215,3,-11.774,1,0.0315,0.875,0.0,0.0954,0.254,92.773,199584,5,paper hearts,18.0,Acoustix 3,2015-11-20,1
171,1463998,0hII6q8vqHnKEyiKdzLZFD,8774,0.387,0.531,8,-4.788,1,0.029,0.00305,0.0,0.201,0.153,146.003,250629,4,at the cross love ran red,26.0,Chris Tomlin Collection,2020-02-14,3
172,15165,0hJnqEmo8DeMmRhh6mwAof,449,0.456,0.419,2,-10.594,1,0.0247,0.117,0.0,0.178,0.425,146.148,256486,4,two steps behind,56.0,Retro Active,1993-10-05,6
173,531847,0hKRSZhUGEhKU6aNSPBACZ,524,0.364,0.457,4,-14.162,0,0.0675,0.29,0.000106,0.922,0.175,163.219,337413,4,a day in the life,64.0,Sgt. Pepper's Lonely Hearts Club Band (Remastered),1967-06-01,2
174,885620,0HLWvLKQWpFdPhgk6ym58n,5018,0.584,0.509,2,-13.109,1,0.0287,0.267,0.00252,0.36,0.367,90.457,175480,4,say,62.0,Battle Studies,2009-11-13,6
175,1249143,0hlZ8daapg8QHpHsDyaqbg,8375,0.451,0.509,0,-7.234,1,0.0292,0.745,0.0,0.131,0.171,157.978,200164,4,hanya aku,47.0,Impian,2014-06-15,3
176,1778791,0HMjXBAZmSYOTTi33WpMso,9610,0.655,0.699,11,-4.421,1,0.0493,0.0352,0.0,0.064,0.802,86.704,187427,4,history,72.0,Made In The A.M. (Deluxe Edition),2015-11-13,10
177,888737,0HPD5WQqrq7wPWR7P7Dw1i,6164,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,199693,4,tik tok,80.0,Animal (Expanded Edition),2010-01-01,11
178,693612,0hS54SC4TZFc3N7cSuTz48,5138,0.458,0.386,7,-8.346,1,0.025,0.412,0.0,0.127,0.28,149.9,292760,4,kotak hati,48.0,Lonely Soldier Boy,2010-01-01,2
179,1007691,0hSaYqHskiKNhEZ8O9cN6v,3279,0.596,0.135,3,-23.207,1,0.0685,0.985,0.965,0.161,0.248,79.008,166319,4,white christmas,11.0,I Heard the Piano on Christmas Day,2019-10-28,1
180,633116,0Hv2IWtvPPca1F4zhC4UFs,4832,0.524,0.87,5,-3.716,0,0.0427,0.0014,0.0,0.0796,0.552,80.017,222427,4,your love is a lie,55.0,Simple Plan,2008-02-06,7
181,2689626,0hVXuCcriWRGvwMV1r5Yn9,10876,0.798,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,219947,4,i dont care,74.0,No.6 Collaborations Project,2019-07-12,10
182,895147,0hwfOlSrYQ36ULiphozHgJ,6188,0.298,0.702,0,-4.181,1,0.0398,0.441,0.0,0.35,0.429,143.828,270813,4,speechless,52.0,The Fame Monster (Deluxe Edition),2009-11-05,6
183,1243779,0Hz0ySp6XYrBhEQPU16Hz8,8342,0.316,0.3,7,-12.51,1,0.0301,0.884,0.00368,0.0927,0.317,96.31,198173,3,valborg,58.0,Det kommer aldrig va över för mig,2013-01-01,2
184,182323,0HZ3OUVrGHxttD2EuHqRm3,2860,0.558,0.553,4,-6.669,1,0.0323,0.492,0.0,0.116,0.251,134.263,291358,4,the day you said goodnight,70.0,Hale,2005,3
185,963934,0HZhYMZOcUzZKSFwPOti6m,6513,0.349,0.348,3,-6.142,1,0.0316,0.726,0.0,0.12,0.0886,74.541,246587,4,jar of hearts,72.0,lovestrong.,2011-05-10,2
186,383812,0i0yTnhVQV2J44vrLVU3dD,3681,0.371,0.847,9,-4.564,0,0.0803,0.0032,6.28e-06,0.107,0.62,137.97,266667,4,fishermans blues,58.0,Fisherman's Blues,1988-07-01,7
187,131820,0I1DJdLt9BKOb7GWmWxCjo,2359,0.651,0.339,2,-11.917,1,0.0246,0.372,0.0141,0.0739,0.32,103.996,222120,4,fields of gold,70.0,Ten Summoner's Tales,1993-03-09,2
188,1055003,0I329vpTJRdSRjEcWaQsSL,7197,0.535,0.962,11,-3.453,1,0.0638,0.00361,0.0,0.163,0.687,144.984,204526,4,jet lag,62.0,Get Your Heart On! (Deluxe Edition),2011-06-17,11
189,1417798,0I5Z0p0cLWdyJNC6sqMTwD,8537,0.367,0.428,8,-12.259,0,0.0308,0.562,3.23e-06,0.229,0.538,170.722,326658,4,spoliarium,55.0,Sticker Happy,1998-11-27,6
190,1459580,0iAtLvGKbC4Z7LE2h7duLc,8630,0.475,0.202,7,-12.288,1,0.0306,0.742,0.0,0.116,0.314,114.715,279973,4,amoi seg ma uns wieder,54.0,Amoi seg' ma uns wieder,2014-01-01,1
191,1400620,0IBKqo6CGA3kj8lKsmXLQJ,8423,0.56,0.444,2,-8.003,1,0.0291,0.178,0.0,0.0668,0.318,141.533,253960,4,tinggal kenangan,19.0,Terlajak Laris,2014-09-26,2
192,1100802,0IF7bHzCXCZoKNog5vBC4g,7488,0.597,0.115,9,-9.217,1,0.0334,0.82,0.000215,0.111,0.128,111.202,197577,4,wherever you will go,60.0,Wherever You Will Go,2011-10-03,1
193,46064,0if8wueNrAVLfwSH7l1ANJ,176,0.433,0.458,0,-8.666,1,0.0328,0.305,0.0,0.0863,0.23,115.213,267333,4,half the world away,60.0,Definitely Maybe (Deluxe Edition Remastered),1994,2
194,76407,0IG6goJ5aYDZDqahHQXjyf,1637,0.525,0.186,7,-17.734,1,0.0492,0.959,0.00146,0.729,0.347,135.879,207267,4,über den wolken,45.0,20.00 Uhr,1974-01-01,5
195,733932,0iGckQFyv6svOfAbAY9aWJ,5186,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,220227,4,hot n cold,73.0,One Of The Boys,2008-06-17,11
196,1009597,0IIuxUgQsSJg4MglFT8g3f,6856,0.566,0.532,4,-6.052,1,0.0237,0.282,0.0,0.13,0.426,85.969,206787,4,all about us,9.0,Chroniken Der Unterwelt- City Of Bones (Original Motion Picture Soundtrack),2013-01-01,6
197,1049855,0iOZM63lendWRTTeKhZBSC,1829,0.606,0.457,6,-14.035,0,0.0497,0.713,2.53e-05,0.0747,0.813,92.033,244027,4,mrs robinson,74.0,Bookends,1968-04-03,9
198,95302,0IWtEFQBwRHaMXZQtGEVcM,2032,0.72,0.521,7,-12.468,1,0.0302,0.705,0.36,0.214,0.823,106.055,287933,4,wonderful life,67.0,Wonderful Life,1987-01-01,10
199,1833968,0IZDooqL9fXabNeywniTl3,9760,0.674,0.29,10,-9.375,1,0.0274,0.817,0.0,0.164,0.239,135.898,207929,4,kutunggu kau putus,51.0,ii,2017-01-27,2
200,15811,0izmGVy9X7JVY3Eh44s84B,466,0.523,0.716,0,-7.113,1,0.0431,0.134,0.000243,0.988,0.222,98.619,393147,4,in the air tonight,43.0,Serious Hits...Live! (2019 Remaster),1990-07-15,3
201,3075296,0j1Ia2lQWrcXrQZI4AdJlk,11074,0.648,0.308,1,-11.729,1,0.04,0.886,0.0774,0.124,0.198,76.997,184638,1,idk you yet,77.0,IDK You Yet (Live on Piano),2020-06-23,2
202,17410,0j3p1p06deJ7f9xmJ9yG22,578,0.48,0.969,9,-7.464,1,0.0854,0.069,0.00022,0.0608,0.494,142.489,163453,4,back in the ussr,65.0,The Beatles (Remastered),1968-11-22,7
203,2078159,0jdny0dhgjUwoIp5GkqEaA,10252,0.543,0.39,10,-7.202,1,0.0322,0.489,0.0,0.111,0.303,73.415,230267,4,praying,69.0,Rainbow,2017-08-11,2
204,728999,0JiY190vktuhSGN6aqJdrt,5315,0.534,0.87,11,-3.078,0,0.0425,0.000334,0.0,0.241,0.462,126.019,215160,4,so what,76.0,Funhouse (Expanded Edition),2008-10-24,7
205,586075,0JJP0IS4w0fJx01EcrfkDe,4559,0.459,0.895,2,-3.126,1,0.0805,0.00725,0.0,0.206,0.572,181.04,182827,4,dear maria count me in,75.0,"So Wrong, It's Right",2007-09-25,7
206,844698,0JmGVy7IzUM27My3UuEOOZ,5903,0.588,0.877,8,-4.78,1,0.16,0.00952,0.0,0.171,0.645,155.165,326187,4,knock you down,66.0,In A Perfect World...,2009-01-01,7
207,74242,0jMyU6bO52IYhAEoWbT4K9,1589,0.541,0.662,7,-7.196,1,0.0382,0.175,0.0,0.0803,0.742,144.046,174573,4,willin,58.0,Sailin' Shoes,1972-01-01,10
208,210412,0jOSpB2zK2O0SNxj8ZT5lp,6268,0.318,0.573,1,-5.653,1,0.0324,0.107,0.0,0.0854,0.0765,156.054,305427,4,our god,62.0,How Great Is Our God: The Essential Collection,2011-01-01,3
209,1843946,0JqHPXj2YlV0oIbWleZjDS,9804,0.416,0.418,2,-8.886,1,0.0361,0.0633,0.000254,0.0898,0.285,111.601,373267,3,you are my sunshine,35.0,Southern Family,2016-03-11,2
210,9297,0ju1jP0cSPJ8tmojYBEI89,242,0.505,0.258,11,-12.193,0,0.0297,0.805,0.0,0.12,0.641,141.003,254305,4,dannys song,64.0,The Best: Loggins & Messina Sittin' In Again,1971,6
211,367640,0K0KD1MOaq9nVUIODs404f,3610,0.208,0.314,9,-11.455,1,0.0312,0.534,0.000109,0.13,0.0728,141.229,411040,4,the stand,46.0,United We Stand,2006-03-13,2
212,754768,0k0vFacOHNuArLWMiH60p7,5483,0.578,0.909,7,-3.669,1,0.0628,0.0222,0.0,0.333,0.541,100.023,200576,4,tell me why,60.0,Fearless (Taylor's Version),2021-04-09,7
213,84884,0K2WjMLZYr09LKwurGRYRE,1886,0.312,0.497,2,-6.95,1,0.0309,0.587,0.0,0.246,0.546,94.311,204907,4,new york new york,60.0,Nothing But The Best (Remastered),2008-01-01,6
214,1491013,0K7wIocSvzcRISpssBUzfZ,5426,0.632,0.518,6,-6.126,1,0.0313,0.107,0.0,0.354,0.427,90.007,249147,4,if i were a boy,59.0,I AM...SASHA FIERCE,2008-11-12,6
215,1124915,0KAiuUOrLTIkzkpfpn9jb9,7641,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,195973,4,drive by,77.0,California 37,2012-04-17,11
216,907468,0KeDuUqEX3P0cKzRD5pEom,6248,0.644,0.433,9,-14.016,1,0.113,0.378,0.0,0.101,0.761,80.161,266733,4,if i had a million dollars,58.0,Gordon,1992-07-28,9
217,2321417,0KeK6xqEcTT1VWhHf5iw2d,10511,0.736,0.411,7,-6.705,1,0.0299,0.23,0.0,0.0668,0.798,94.998,208104,4,teman bahagia,56.0,Teman Bahagia,2018-02-02,9
218,953518,0KGIbrNYktDXYyHopcDI2L,6465,0.495,0.905,8,-3.768,1,0.0653,0.00227,3.29e-06,0.142,0.215,97.106,235653,4,make me wanna die,60.0,Light Me Up,2010-01-01,4
219,105,0KlWpxzYGq2sjVmwPHprxM,11,0.582,0.744,7,-9.155,1,0.0336,0.000458,0.00132,0.0405,0.674,133.344,272533,4,ball and chain,26.0,English Settlement,1982-02-12,10
220,151311,0KMGxYKeUzK9wc5DZCt3HT,2593,0.434,0.563,11,-6.784,1,0.0268,0.0197,0.000824,0.128,0.275,104.183,235373,4,if you leave me now,72.0,Chicago X,1976-06-14,3
221,1901019,0kN8xEmgMW9mh7UmDYHlJP,9955,0.578,0.574,2,-6.209,1,0.0454,0.196,0.0,0.083,0.301,174.152,261240,4,versace on the floor,73.0,24K Magic,2016-11-17,3
222,432877,0knqVSsgD7C8yu5yNmQFbA,2503,0.642,0.284,1,-15.317,1,0.0326,0.845,0.000234,0.113,0.439,147.874,310000,4,cannonball,60.0,O,2003-03-24,6
223,212929,0KOE1hat4SIer491XKk4Pa,3142,0.212,0.383,10,-10.071,1,0.0347,0.723,0.0,0.299,0.452,173.79,191160,3,a change is gonna come,65.0,Ain't That Good News,1964-03-01,6
224,12376,0kp728Knw5PYvU3QzMZ0yJ,344,0.701,0.316,7,-14.723,1,0.0843,0.496,0.0,0.121,0.889,136.73,284910,4,uncle johns band,53.0,Workingman's Dead,1970,9
225,18691,0KpTFH1SzexN8SGc0GPILC,656,0.546,0.568,11,-9.604,0,0.0285,0.146,0.0,0.77,0.488,112.584,145693,4,dont let me be misunderstood,55.0,The Singles Plus,1987-10-19,6
226,352784,0KQ0DQBrmw5aSmEpJB7WDl,3407,0.426,0.498,4,-11.341,1,0.0434,0.37,1.09e-05,0.109,0.123,139.911,294920,4,all i need is you,34.0,The White Album [Remix Project],2014-03-04,2
227,149324,0ksC7In0ixceusxlDtQHLO,2569,0.514,0.289,0,-12.928,1,0.0524,0.578,1.84e-06,0.13,0.437,153.742,278600,4,volcano,49.0,O,2003-03-24,6
228,1146115,0KZicp0bzvK9D73eXj1mMN,7739,0.497,0.803,0,-4.711,1,0.045,0.00631,3.96e-05,0.0996,0.55,130.127,224490,4,gold on the ceiling,38.0,El Camino (10th Anniversary Super Deluxe Edition),2021-11-05,7
229,997065,0KztjtD3ytzgYjUKIVfBnW,6729,0.57,0.747,4,-3.978,1,0.0426,0.445,0.0,0.219,0.808,164.004,237747,4,mean,58.0,Speak Now,2010-10-25,10
230,1133946,0l1BoSKANcBiOVkKzlKB1a,7683,0.524,0.373,7,-13.32,0,0.0301,0.674,0.0678,0.0819,0.268,92.389,245529,4,run,48.0,Smother,2012-09-03,2
231,1063467,0l2UwZ5gKgwDHtYKG2x31a,7263,0.518,0.673,8,-8.685,1,0.0286,0.00573,0.0,0.12,0.541,108.02,225947,4,3am,0.0,Why - We Love the 90s,2022-06-03,6
232,234,0L2vsEl6rki4Pz0OsoIrNb,20,0.673,0.706,3,-10.107,1,0.0283,0.444,0.00336,0.157,0.953,93.157,275067,4,roses are free,24.0,Chocolate & Cheese,1994-09-27,10
233,934768,0l4DTppOxy7NUaEcwXuOb6,6378,0.482,0.829,5,-5.576,1,0.0437,0.00034,0.0,0.378,0.739,147.99,212307,4,animal,64.0,Habits (Spotify),2010,11
234,1678199,0L5gFNrzHyh4OhMwEz6DGS,9139,0.515,0.773,6,-4.848,1,0.0479,0.23,1.29e-06,0.0938,0.379,128.001,210893,4,fools gold,67.0,FOUR (Deluxe),2014-11-17,7
235,1070127,0laYHRpNTS6i8FXdupHkJ4,7287,0.858,0.678,1,-3.87,0,0.0469,0.0761,0.0,0.0741,0.922,117.009,188453,4,love you like a love song,79.0,When The Sun Goes Down,2011-01-01,10
236,562183,0LbK1bodGLc9xmV1cS9jvL,4463,0.587,0.624,0,-4.657,1,0.025,0.161,0.000191,0.118,0.251,93.428,262813,4,will you still love me tomorrow,60.0,Lioness: Hidden Treasures,2011-01-01,3
237,937787,0lfPPoWG4b3OmhieJ2YDF0,6390,0.541,0.692,7,-7.056,1,0.0278,0.0409,0.000178,0.108,0.303,95.446,324840,4,if it makes you happy,59.0,Sheryl Crow,1996-09-24,3
238,84617,0lIoY4ZQsdn5QzhraM9o9u,1877,0.466,0.763,11,-7.748,0,0.0391,0.0542,0.0,0.119,0.473,123.539,204800,4,because the night,68.0,Easter,1978,7
239,699436,0LkK4ePBHSZ86gIwMYgYbO,5177,0.431,0.182,0,-11.926,1,0.031,0.932,4.48e-06,0.0943,0.256,97.436,227533,3,turn your eyes upon jesus,42.0,Precious Memories,2006,1
240,2544717,0lks2Kt9veMOFEAPN0fsqN,10768,0.423,0.634,6,-5.877,0,0.0578,0.196,0.0,0.189,0.467,150.978,195840,4,lily,72.0,Different World,2018-12-14,6
241,149302,0lKTwaoezVFOd1MC6MqViz,2566,0.376,0.832,7,-4.329,1,0.0448,0.0586,0.0,0.333,0.443,167.467,239693,4,chariot,51.0,Chariot,2003-05-26,7
242,2796355,0Ll9YMXP25dDLlRQTer716,10940,0.359,0.543,7,-7.582,1,0.0915,0.492,1.57e-05,0.118,0.453,68.505,221307,4,lover,5.0,Back To School 2022,2022-05-24,6
243,56389,0lM05JYL2BDJR991wFy8DS,1223,0.528,0.578,8,-6.345,0,0.0308,0.529,0.0,0.392,0.161,118.427,269213,4,sad song,42.0,Definitely Maybe (Deluxe Edition Remastered),1994,3
244,106855,0lngUitwRDbvZ5yVO76dVN,2152,0.581,0.271,10,-10.963,1,0.0352,0.0703,0.0048,0.187,0.269,123.625,318102,4,come pick me up,51.0,Heartbreaker,2000-09-05,2
245,1202432,0LnkNEgEXv83bVVvgnB9Et,1663,0.49,0.835,4,-6.323,0,0.0332,8.38e-05,0.00373,0.0908,0.519,119.92,219040,4,come as you are,48.0,Nirvana,2002-10-29,7
246,440733,0lnxrQAd9ZxbhBBe7d8FO8,3984,0.683,0.937,9,-6.335,1,0.0449,0.00481,0.0046,0.07,0.619,104.872,268653,4,mmmbop,71.0,Middle Of Nowhere,1997-01-01,7
247,390605,0lP4HYLmvowOKdsQ7CVkuq,3708,0.179,0.912,4,-3.881,0,0.0791,0.0014,0.000294,0.582,0.289,182.99,231533,3,the kill,74.0,A Beautiful Lie,2005-01-01,4
248,778654,0LQtEJt7x0s6knb6RKdRYc,5303,0.566,0.713,6,-4.25,1,0.0418,0.645,0.0,0.114,0.805,169.861,238147,4,chicken fried,77.0,The Foundation,2008-11-17,10
249,820041,0LrwgdLsFaWh9VXIjBRe8t,5789,0.547,0.308,0,-11.75,1,0.0377,0.505,0.0,0.109,0.41,114.719,217747,4,changes,67.0,Hunky Dory (2015 Remaster),1971-12-17,6
250,1186736,0LtOwyZoSNZKJWHqjzADpW,7967,0.303,0.9,2,-2.352,0,0.0574,0.0277,0.635,0.11,0.491,149.508,192960,4,feels like we only go backwards,74.0,Lonerism,2012-01-01,7
251,3461768,0lx2cLdOt3piJbcaXIV74f,11147,0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,214707,4,willow,77.0,evermore,2020-12-11,6
252,1061874,0LxeKwg9t7HOnyfv4bTALT,7254,0.339,0.932,4,-5.017,1,0.057,0.00105,0.114,0.255,0.586,128.291,225987,4,suck it and see,60.0,Suck It and See,2011-06-06,7
253,1861929,0lYBSQXN6rCTvUZvg9S0lU,9841,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205947,4,let me love you,82.0,Encore,2016-08-05,3
254,1490181,0lYtIvI7bO51PZSeK22Mbz,8934,0.63,0.516,0,-5.759,1,0.0379,0.736,0.0,0.264,0.254,143.786,229990,4,eyes nose lips,65.0,RISE,2014-06-03,3
255,194815,0lZxd99ZIjA0zUdQAY3FXr,2968,0.55,0.543,2,-8.395,1,0.0408,0.379,0.0,0.0927,0.562,82.761,231293,4,youll think of me,52.0,Greatest Hits,2007-01-01,6
256,1096050,0M3HkE321xpCbCYqVKzr1q,7458,0.576,0.835,2,-6.826,1,0.0486,0.337,0.0,0.082,0.476,150.017,257720,4,it will rain,74.0,It Will Rain,2011-09-28,7
257,1459212,0M73X5HpOH4NKyzKQbl3Zd,8748,0.381,0.568,1,-5.705,1,0.0436,0.327,0.0,0.0822,0.259,155.954,276400,4,invisible,0.0,Flashback 10s,2022-06-03,3
